apartment,area,floor,lease_mode,orientation,price,quarters,renovation,s
2室2厅1卫,73平米,高层,整租,南,6500,"博雅御轩,天河,珠江新城中,距5号线猎德站约354米,珠江新城兴盛路11号",精装修,家电齐全 拎包即住 随时看房 博雅御轩 兴盛路 采光好 生活便利
3室1厅1卫,105平米,高层,整租,南,5500,"海关石牌宿舍,天河,岗顶,距3号线岗顶站约717米,石牌西路海欣街1至44号",简装修,岗顶天晟明苑精装修三房一厅拎包入住中楼层光线好夜景美
2室2厅2卫,98平米,高层,整租,南,10800,"富力爱丁堡国际公寓,天河,珠江新城西,距3号线珠江新城站约234米,珠江新城华利路2号",豪华装修,富力爱丁堡豪华两房 欧式典雅 安静舒适 给您温馨舒适的港湾
2室2厅1卫,92平米,中层,整租,南,12000,"中海璟晖华庭,天河,珠江新城中,距5号线猎德站约359米,天河区猎德大道33号",精装修,今日新推 中海璟晖 干净整洁两房 安静舒适 采光好
2室1厅1卫,53平米,低层,整租,南,3100,"时代花生,天河,沙太南,距6号线天平架站约753米,广州大道北银利街35号",精装修,天河时代花生，精装修两房，家电齐全，通风采光好
2室2厅1卫,78平米,高层,整租,南,4200,"金海花园,天河,天河北,距3号线岗顶站约664米,天河北路614号",精装修,金海花园 精装修 厅出阳台 朝南向 交通方便 华标广场旁
3室2厅2卫,200平米,中层,整租,南,20000,"凯旋新世界广场,天河,珠江新城东,距5号线潭村站约753米,珠江新城花城大道与海风路交界处",豪华装修,凯旋新世界广粤尊府 全新未住 南向一线江景 望小蛮腰
3室1厅1卫,95平米,高层,整租,南,4600,"天朗明居,天河,车陂,距4号线车陂站约504米,东圃中山大道",简装修,出租 天朗明居 高层南向 全新家私电器
3室2厅2卫,156平米,中层,整租,南,12000,"富力盈盛广场,天河,珠江新城东,距5号线潭村站约301米,珠江新城马场路19号",豪华装修,珠江新城 富力盈盛广场 采光好 住家皆可整租 近地铁
3室2厅2卫,168平米,高层,整租,南,11500,"汇景新城,天河,汇景新城社区,天河区汇景北路168至182号（双号）",精装修,汇景新城棕榈园 创意三房 精致装修 精美布局
3室2厅2卫,152平米,高层,整租,南,18000,"嘉裕公馆,天河,珠江新城中,距5号线猎德站约402米,花城大道80号",简装修,嘉裕公馆 开发商样板间 全新 放租
2室2厅1卫,85平米,高层,整租,南,6700,"中海花城湾,天河,珠江新城中,距5号线猎德站约160米,珠江新城花城大道86号",精装修,中海花城湾 豪装时尚两房 猎德站上盖 给自己一个温暖的家
2室2厅1卫,98平米,低层,整租,西,8500,"富力盈盛广场,天河,珠江新城东,距5号线潭村站约301米,珠江新城马场路19号",精装修,珠江新城富力盈盛精装修两房出租 厅出阳台 保养新 潭村地鉄站
4室2厅3卫,220平米,中层,整租,暂无,28800,"天銮,天河,珠江新城中,距5号线猎德站约587米,临江大道59号之一至59号之七",豪华装修,"揽一江水汇聚财,尊享帝位住豪宅,一样的珠城不一样的天銮"
2室1厅1卫,43平米,中层,整租,南北,2650,"东圃广场,天河,东圃,距4号线黄村站约1150米,东圃镇黄村西路8号",简装修,天河东圃 东圃广场 精装小两房 全新家私 拎包入住 密码锁
4室2厅2卫,157平米,低层,整租,南北,7000,"汇景新城棕榈园,天河,汇景新城社区,广园东路与五山路交界处",豪华装修,汇景新城的4房
1室1厅1卫,39平米,中层,整租,南,4000,"天文苑,天河,体育西,距APM线体育中心南站约378米,体育西路105号",精装修,购书中心旁精装一房一厅鲜有出租手慢无
4室2厅1卫,100平米,中层,整租,东北,5300,"豪景花园,天河,沙河,距6号线天平架站约753米,广州大道北52号",中装修,豪景花园四房两厅 干净整洁 适合自带私家庭 房空方便自己安排
3室2厅2卫,180平米,低层,整租,南北,11000,"力迅上筑,天河,珠江新城东,距5号线潭村站约454米,珠江新城马场路22号",豪华装修,力迅上筑 南北对流 安静望花园 家私全齐
2室1厅2卫,35平米,中层,整租,南,3100,"万科云城米酷,天河,岑村,天河华观路（旧名云溪路）以南、高唐路以东",精装修,免中介费，为了打响公司品牌，米酷35方复式二房出租，超级温馨
2室1厅1卫,63平米,中层,整租,南,2400,"侨乐新村,天河,沙太南,距6号线天平架站约439米,天平架沙太南路",精装修,侨乐新村明亮两室家私电器齐全户型方正通风采光好
5室2厅3卫,183平米,高层,整租,南,6000,"世纪绿洲,天河,龙洞,距6号线植物园站约69米,天源路绿洲街38号",中装修,急急急，钥匙在手世纪绿洲新出大户型，合租居家都可选
2室1厅1卫,70平米,中层,整租,南,3000,"东园小区,天河,岗顶,距3号线岗顶站约505米,石牌西路2-58号",毛坯,岗顶东园小区 两房一厅 可宿舍家 近岗顶站 看房方便
6室2厅4卫,421平米,高层,整租,南北,60000,"凯旋新世界,天河,珠江新城东,距5号线潭村站约753米,珠江新城花城大道与海风路交界处",精装修,凯旋新世界楼—王单位 超—大平层 景观一流
4室2厅2卫,213平米,低层,整租,南北,14000,"汇景新城上城勋堡,天河,汇景新城社区,汇景南路257号",豪华装修,上城勋堡低密度豪华装修位置安静看房方便
3室2厅2卫,153平米,高层,整租,东南,5000,"海景花园,天河,天河公园,距5号线员村站约801米,黄埔大道中207号",豪华装修,员村 海景花园 高层南向精装大三房 家私家电齐全 交通便利
3室1厅1卫,78平米,低层,整租,南,5400,"育蕾小区,天河,天河南,距1号线体育西路站约279米,天河区体育西路",精装修,体育西地铁 天河城正佳广场 精装修 家电齐全 拎包入住
1室1厅1卫,45平米,中层,整租,东,4000,"汇峰苑,天河,珠江新城中,距5号线猎德站约258米,珠江新城兴盛路8号",精装修,猎德 汇峰苑 豪华装修单身 有图有真相 随时看房哦
1室1厅1卫,44平米,中层,整租,南,3300,"东方都会广场,天河,天河公园,天府路305号",简装修,东方都会广场 全新装修 南向安静望花园
2室2厅1卫,88平米,中层,整租,南,5000,"中铁盛德国际公寓,天河,岗顶,距3号线岗顶站约899米,天河区黄埔大道西365、367、369号",中装修,中铁方正2房出租，家私家电齐全，拎包入住，租5000
3室1厅1卫,110平米,中层,整租,东南,6000,"龙口小区,天河,天河北,距3号线岗顶站约273米,天河北龙口西路",精装修,天河北芳草园协和新豪华装修三房生活出行方便直接拧包入住
2室2厅1卫,85平米,高层,整租,东南,3800,"穗园小区,天河,龙口西,距3号线华师站约964米,龙口西路551号",精装修,天河北 穗园小区 精装大两房 家私家电齐全 配套成熟 交通便利
3室2厅1卫,98平米,中层,整租,南,3500,"汇富花苑,天河,燕塘,距6号线燕塘站约449米,燕都路38号",精装修,汇富花园 精装大三房 南向采光好 即租即可入住 便宜出租！
5室2厅3卫,280平米,中层,整租,南,60000,"凯旋新世界三期,天河,珠江新城东,距5号线潭村站约634米,花城大道与海风路交界处",豪华装修,凯旋新世界三期广粤尊府17栋280平米五房两厅全新未住一线江景
2室2厅1卫,78平米,中层,整租,东南,3700,"城市假日园,天河,东圃,距4号线车陂站约868米,中山大道旭景西路",精装修,东圃城市假日园 精装大两房 家私电器全齐组3700 拎包入住
3室2厅2卫,136平米,中层,整租,南北,8000,"中海花城湾,天河,珠江新城中,距5号线猎德站约160米,珠江新城花城大道86号",简装修,中海花城湾/装修精致保养得当/花园小区/空气清新/酒.店服务
2室2厅1卫,84平米,中层,整租,南,4800,"保利中宇广场,天河,天河北,距3号线华师站约414米,天河北路626至628号",精装修,天河北 保利中宇广场 精装两房 繁华地段 价钱齐全 华师站旁
6室1厅1卫,152平米,高层,整租,南,7800,"侨源新村,天河,燕塘,距6号线燕塘站约443米,北燕都路44号",简装修,燕塘地铁口 侨源新村 精装6室 家私家电齐全 拎包入住 仅此一间
2室1厅1卫,35平米,高层,整租,东,1800,"棠德花园,天河,棠下,天河区中山大道棠德南路",精装修,一房一厅 家电齐全 温馨舒适 适合情侣 入住
1室1厅1卫,45平米,高层,整租,南,2670,"名雅苑,天河,体育中心,距1号线体育中心站约370米,天河东路华阳街103号",豪华装修,3号线 世联红璞 看房享受85折 12直达林和西 广州东站 配置齐全
3室1厅1卫,105平米,中层,整租,南,5600,"金燕花苑,天河,粤垦,距6号线燕塘站约431米,粤垦路618号",精装修,燕塘地铁小区 精装三房 格局方正 通风好 
3室2厅1卫,100平米,高层,整租,南,4300,"时代花生,天河,沙太南,距6号线天平架站约753米,广州大道北银利街35号",精装修,时代花生 精装修三房 电梯中高层 家私电齐全 出租好房不等人
4室2厅2卫,190平米,低层,整租,南北,15000,"汇景新城维纶特莱,天河,汇景新城社区,汇景南路283号",豪华装修,维纶特莱环境优美豪华装修实景照片看房方便
3室2厅3卫,155平米,高层,整租,东南,11000,"嘉裕公馆,天河,珠江新城中,距5号线猎德站约402米,花城大道80号",豪华装修,温馨大三房 品质小区 南向望花园 采光通风 嘉裕公馆
3室2厅2卫,170平米,高层,整租,东南,14000,"峻林,天河,东站,距1号线广州东站约368米,天河区林和村地段",豪华装修,广州东站新楼 小区 峻林苑 豪华新装修大三房 高层采光好
3室2厅2卫,127平米,中层,整租,东南,7800,"祥龙花园,天河,天河北,距APM线林和西站约243米,天河北路170号",简装修,祥龙花园 3室2厅 7800元
3室2厅3卫,124平米,高层,整租,南北,14500,"中海璟晖华庭,天河,珠江新城中,距5号线猎德站约359米,天河区猎德大道33号",豪华装修,中海璟晖 高层三房带主套 双阳台 豪华装修
1室2厅2卫,47平米,中层,整租,南北,3600,"勤天E品上馆,天河,员村,距5号线科韵路站约1009米,天河区中山大道西238号",豪华装修,天河 勤天 大厦 一房 豪华装修 随时看 随时入住
3室1厅1卫,82平米,中层,整租,东,4800,"阳光假日园,天河,车陂,距4号线车陂站约558米,泰安南路98号",精装修,阳光假日园豪华装修小三房 南向望花园 安静舒适
1室1厅0卫,48平米,低层,整租,南,6800,"珠光新城国际,天河,珠江新城中,距5号线潭村站约351米,马场路庆亿街3号",中装修,"珠江新城 珠光新城国际 豪装修,南向挑空 干净整洁 随时看房"
3室2厅1卫,90平米,中层,整租,东南,7200,"五山花园二期,天河,五山,距3号线五山站约419米,岳洲路五山花园",精装修,五山花园一期 电梯大三房 家电齐 位置安静 菜市场超市
3室2厅1卫,93平米,中层,整租,南,13000,"尚东君御,天河,珠江新城中,距5号线猎德站约450米,广州市珠江新城兴盛路与冼村路交界处G3-1",豪华装修,今上 珠江新城 尚东君御 南向三房  业主直租 可以配齐 价可
3室2厅1卫,89平米,高层,整租,南,9450,"隽峰苑,天河,珠江新城中,距5号线猎德站约222米,天河区珠江新城兴盛路10号",简装修,隽峰二期，户型方正。采光充足，南向三房！
3室2厅2卫,128平米,高层,整租,南,5500,"芳草园,天河,天河北,距3号线岗顶站约879米,天河北路577号",精装修,天河北芳草园 帝景苑旁精装大三房 花园小区 家私家电齐
1室0厅1卫,42平米,中层,整租,西,5600,"汇峰苑,天河,珠江新城中,距5号线猎德站约258米,珠江新城兴盛路8号",简装修,汇峰苑 看中约看房 大单间 高层
2室2厅1卫,93平米,中层,整租,南北,8500,"尚东君御,天河,珠江新城中,距5号线猎德站约450米,广州市珠江新城兴盛路与冼村路交界处G3-1",简装修,珠江新城 尚东君御 两房豪华装修 户型方正 管理严格拎包入住
2室1厅1卫,73平米,高层,整租,南,3300,"橡树园,天河,沙太南,距3号线支线梅花园站约1072米,天河区沙太南路316号",精装修,橡树园 精装复式两房 拎包入住 小区安静宜人 舒适
1室1厅1卫,59平米,中层,整租,南,9000,"方圆月岛,天河,珠江新城中,距5号线猎德站约306米,珠江新城兴国路27号",精装修,方圆月岛 复式一房 大格局 时尚风格 拎包入住
2室2厅1卫,58平米,中层,整租,南,3500,"天河侨兴苑,天河,岗顶,距3号线岗顶站约859米,黄埔大道西433号",中装修,侨兴苑实用低楼层2房家私家电齐全，租3500领包入住
5室2厅4卫,420平米,高层,整租,南北,75000,"天銮,天河,珠江新城中,距5号线猎德站约587米,临江大道59号之一至59号之七",豪华装修,就一套！ 天銮 豪装5房复式 高层望江 可做会所 可做 诚租
1室1厅1卫,64平米,高层,整租,南,5000,"朱美拉公寓,天河,珠江新城中,距APM线花城大道站约393米,珠江新城冼村路16号",豪华装修,朱美拉 珠江新城 六酒店管理 配套管家
3室2厅2卫,95平米,中层,整租,南,3500,"南兴花园(天河),天河,沙太南,元岗路337号",精装修,南兴花园 天河客运站地铁口 精装三房 家私电齐 拎包入住
2室2厅2卫,98平米,中层,整租,南,12500,"尚东君御,天河,珠江新城中,距5号线猎德站约450米,广州市珠江新城兴盛路与冼村路交界处G3-1",简装修,尚东君御 豪华两房 家电齐全 南向安静舒适 近猎德站
3室2厅2卫,113平米,低层,整租,东南,7500,"马赛国际公寓,天河,珠江新城东,距5号线潭村站约942米,黄埔大道潭村路",精装修,珠江新城 马赛国际 精装三房 采光好 环境优美 领包入住
3室2厅2卫,145平米,中层,整租,南,18800,"中海花城湾,天河,珠江新城中,距5号线猎德站约160米,珠江新城花城大道86号",豪华装修,珠江新城 中海花城湾 温馨舒适 高品质小区 只为给您一个家
3室2厅2卫,120平米,中层,整租,南,11000,"星汇园,天河,珠江新城西,距3号线珠江新城站约441米,华明路35号",豪华装修,珠江新城星汇园 豪装三房两厅 家电全新配齐
2室1厅1卫,80平米,中层,整租,南,6800,"珠光新城御景二期,天河,珠江新城东,距5号线潭村站约232米,珠江新城花城大道与平江路交界（地铁5号线潭村站B出口",豪华装修,珠光新城御景二期 高层南向 望江两房 精美两房 公主范 随时看房
3室1厅1卫,109平米,中层,整租,西南,5200,"翠湖山庄,天河,员村,黄埔大道萝斗岗1号",精装修,翠湖山庄，精装大三房，户型方正实用，安静望花园，拎包入住
6室2厅4卫,426平米,高层,整租,南,60000,"凯旋新世界,天河,珠江新城东,距5号线潭村站约753米,珠江新城花城大道与海风路交界处",豪华装修,凯旋新世界 枫丹丽舍豪华六房 空中别墅 每次归家 都是凯旋
1室1厅1卫,45平米,高层,整租,东南,2900,"富力天朗明居,天河,车陂,距4号线车陂站约504米,东圃中山大道",精装修,天朗明居 一房一厅 高层整洁干净 交通便利 环境安静
1室1厅1卫,50平米,中层,整租,南,4200,"尚德大厦,天河,五山路口,距3号线华师站约161米,广州市天河区五山路141号",精装修,尚德大厦 一房一厅 50平米 4200元 拎包入住
3室1厅1卫,88平米,中层,整租,南,3300,"育蕾小区,天河,天河南,距1号线体育西路站约279米,天河区体育西路",豪华装修,整租 天河北 热门小区 体育西育蕾小区 温馨3房 住家靓装 即租
4室2厅4卫,379平米,中层,整租,南北,30000,"天銮,天河,珠江新城中,距5号线猎德站约587米,临江大道59号之一至59号之七",豪华装修,天銮 汇悦台 一线江景4房 独梯独户 大气 君王般的享受
2室2厅1卫,72平米,中层,整租,南,7800,"保利心语花园,天河,珠江新城中,距5号线猎德站约461米,天河区珠江新城金穗路70号",精装修,保利心语 花园小区 精美两房 户型方正 拎包入住
3室2厅2卫,118平米,高层,整租,南,4000,"金燕花苑,天河,粤垦,距6号线燕塘站约431米,粤垦路618号",精装修,实拍精装三房 交通方便便利 全天采光 拎包入住
2室1厅1卫,78平米,中层,整租,南,4200,"富力院士庭,天河,东莞庄,东莞庄路72号",精装修,东莞庄 富力院士庭 精装两房 入住 5000
3室1厅1卫,92平米,中层,整租,南,4500,"德埔小区,天河,岗顶,距3号线石牌桥站约726米,黄埔大道西313号",豪华装修,岗顶近地铁石牌桥站精装南向三房拎包入住家私齐全小区环境好
2室2厅1卫,77平米,低层,整租,东,2400,"乐意居花苑,天河,长湴,长兴路美景街18号",精装修,乐意居中层两房 仅租2400 低于市场价 看房有钥匙
1室0厅1卫,38平米,高层,整租,北,4500,"嘉裕礼顿阳光,天河,珠江新城西,距3号线珠江新城站约403米,珠江新城华成路8号",精装修,嘉裕礼顿阳光 管理严格一卡一户 高层大单间 采光好 拎包入住
1室0厅1卫,35平米,中层,主卧(合租),南,2600,"南国花园,天河,珠江新城东,距5号线潭村站约370米,珠江新城马场西路",精装修,珠江新城东区 大型花园小区 南国花园 出租主卧一间带大阳台
2室2厅1卫,83平米,高层,整租,南北,3700,"远洋明苑,天河,东圃,中山大道杨桃西路636号至637号",精装修,东圃远洋明苑精装两房 南向两房 家私电器齐全 近和公交
1室1厅1卫,35平米,中层,整租,南北,5200,"铂林国际公寓,天河,珠江新城西,距5号线五羊邨站约318米,花城大道16号",中装修,珠江新城 铂林国际 精装复式1房 南北通透 看房方便
3室1厅1卫,82平米,中层,整租,南,3500,"天平架三汽宿舍,天河,沙河,距6号线天平架站约258米,天河区天平架",精装修,天平架地铁口 侨乐新村 3房1厅 家私电齐全 交通方便
2室2厅1卫,66平米,高层,整租,南,2700,"云宁居,天河,沙太南,河水西大街59号",精装修,房子就是生活，看好房，住安心，好环境，速速来电
2室2厅1卫,79平米,中层,整租,东南,3700,"金海花园,天河,天河北,距3号线岗顶站约664米,天河北路614号",豪华装修,金海花园 房间温馨怡人 精装修2房 电梯房 随时看房
2室2厅1卫,87平米,高层,整租,东南,2500,"美好居,天河,车陂,距4号线车陂站约204米,中山大道中29号",精装修,车陂地铁口 美好居 温馨两房 家私电齐 地铁门口
1室1厅1卫,47平米,高层,整租,南,3200,"金润大厦,天河,天润路,距3号线华师站约1103米,龙口西路361号",精装修,天河北 金润大厦 精装大一房急租 家私家电齐全 配套成熟 近地铁
2室1厅1卫,58平米,高层,整租,南北,4800,"暨南大学宿舍,天河,岗顶,黄埔大道西601号",毛坯,岗顶 暨南大学羊城苑 中层安静 精装两房一厅 家电齐全
2室2厅2卫,88平米,中层,整租,南,8000,"中海花城湾,天河,珠江新城中,距5号线猎德站约160米,珠江新城花城大道86号",豪华装修,花城湾 优拓邦 南向 望花园大两房 现代新装修 近
4室2厅2卫,220平米,中层,整租,南,10800,"嘉裕君玥公馆,天河,珠江新城西,距3号线珠江新城站约236米,珠江新城花城大道39号",简装修,嘉裕君玥公馆 高德置地旁边 精装四房 干净明亮保养新 小区管理
2室1厅1卫,98平米,中层,整租,东南,11500,"星汇云锦,天河,珠江新城西,距5号线五羊邨站约397米,天河区珠江新城东西华明路1号2号4号6号",豪华装修,星汇云锦2房月租11500 温馨配套 智能家居 享受不一样的生活环
3室2厅1卫,150平米,高层,整租,南,13000,"利雅湾,天河,珠江新城中,距5号线猎德站约428米,珠江新城兴民路160号",精装修,利雅湾 舒适大三房 豪华装修 风景好 生活便利 素质住户
2室1厅1卫,70平米,低层,整租,东南,3500,"绿佳花园,天河,燕塘,距3号线支线燕塘站约569米,燕都路90号",中装修,绿佳花园电梯两房带独立大平台
2室2厅1卫,73平米,高层,整租,南,9000,"保利心语花园,天河,珠江新城中,距5号线猎德站约461米,天河区珠江新城金穗路70号",精装修,保利心语 时尚精装两房 保养清新 通风采光好 安静温馨入住
4室2厅2卫,365平米,中层,整租,东南,38000,"侨鑫汇悦台,天河,珠江新城东,距5号线潭村站约525米,马场路与临江大道交界处",豪华装修,汇悦台 贴身管家物业 为您保驾护航 紫气东来 望小蛮腰
3室2厅2卫,122平米,低层,整租,南,15000,"嘉裕公馆,天河,珠江新城中,距5号线猎德站约402米,花城大道80号",豪华装修,今上 珠江新城 嘉裕公馆 三房 方位很好 全新 直租
1室1厅1卫,38平米,中层,整租,东南,650,"西雅苑天英阁,天河,体育中心,距APM线体育中心南站约512米,体育西路131号之一",精装修,精装修 家具家电全齐 随时可入住
3室1厅1卫,114平米,低层,整租,南,3400,"橡树园,天河,沙太南,距3号线支线梅花园站约1072米,天河区沙太南路316号",精装修,橡树园豪装电梯三房一厅房子格局好配套齐全
2室2厅2卫,86平米,低层,整租,南北,3000,"城市假日园,天河,东圃,距4号线车陂站约868米,中山大道旭景西路",精装修,东圃 城市假日园 精装电梯两房
3室2厅1卫,106平米,中层,整租,南,4700,"美林海岸花园,天河,员村,距5号线科韵路站约816米,科韵路员村四横路",精装修,员村 美林海岸花园 高层望江 豪华装修三房 环境优美 拎包入住
3室2厅2卫,114平米,高层,整租,南,5800,"远洋天骄,天河,沙太南,区元岗路68号",精装修,天河客运站地铁口 精装大三房带主套 全新装修家私电 望花园
2室2厅1卫,86平米,中层,整租,南,7000,"广弘天琪,天河,珠江新城西,距3号线珠江新城站约370米,华利路27号",简装修,广弘天琪 精装修2房 全齐出租 高层安静南向
3室2厅1卫,110平米,低层,整租,东南,6200,"五山花园,天河,五山,距3号线五山站约406米,五山路五山地铁口出口处",精装修,五山花园 精装大三房两厅出租 朝向 东南向 户型方正 低价出租
3室2厅3卫,181平米,低层,整租,南北,20000,"富力公园28,天河,珠江新城东,距5号线潭村站约673米,珠江新城马场路28号",豪华装修,富力公园28 豪装三房 住家都可以 随时看房 有钥匙
1室1厅1卫,39平米,高层,整租,东,1800,"富力新村,天河,东圃,距4号线车陂站约1112米,中山大道中东圃二横路",简装修,富力新村 一房一厅 精装家具齐 近
1室1厅0卫,58平米,低层,整租,东,3100,"天寿路珠委大院,天河,天河北,距1号线广州东站约1111米,天寿路沾益直街",简装修,珠委大院 拎包入住 家私家电齐全
3室2厅1卫,112平米,中层,整租,南,4900,"五星阁,天河,粤垦,距6号线燕塘站约689米,粤垦路523号",精装修,燕塘地铁口 五星阁 精装三房 电梯高层望花园 采光通风好 只需4千
3室2厅2卫,100平米,中层,整租,东南,4000,"新燕花园,天河,燕塘,距6号线燕塘站约305米,燕岭路28号",精装修,新燕花园品字格户型门卡入户精装大三房手快有手慢无
3室2厅1卫,108平米,高层,整租,暂无,4200,"美林湖畔,天河,东圃,距5号线三溪站约680米,中山大道中桃园西路",精装修,美林湖畔 新出小三房 适合住家 地铁覆盖 近杨桃公园公交总站
2室2厅1卫,95平米,高层,整租,南,7500,"芳草园,天河,天河北,距3号线岗顶站约879米,天河北路577号",简装修,天河北豪华小区 拎包入住 干净整洁 望花园
2室1厅1卫,71平米,中层,整租,东,3800,"富力天朗明居,天河,车陂,距4号线车陂站约504米,东圃中山大道",精装修,图片 车被旁 天朗明居 两房 随时可以看房急租
4室2厅2卫,165平米,高层,整租,南,15000,"力迅上筑,天河,珠江新城东,距5号线潭村站约454米,珠江新城马场路22号",豪华装修,汇悦台旁 力迅上筑 跃式格局 南北对流 四房两厅 阳台3个
3室2厅1卫,120平米,低层,整租,南,6500,"翠华苑,天河,五山,距3号线五山站约671米,天河区五山茶山小区旁",简装修,华农房3房出租 家电齐全 采光好  看房方便
2室1厅1卫,73平米,中层,整租,南,2800,"天河北苑,天河,沙太南,距6号线燕塘站约814米,沙太南路274至320号",简装修,天河北苑 精装两房一厅带家私电 大阳台 南北对流 采光好
2室2厅1卫,76平米,中层,整租,南,7000,"汇峰国际公寓,天河,珠江新城中,距5号线猎德站约273米,花城大道兴盛路8号",精装修,实拍图 汇峰苑 温馨住家两房 干净整洁 小区安全管理 拎包入住
3室1厅1卫,90平米,中层,整租,南北,3600,"穗乐花园,天河,员村二横路,距5号线员村站约602米,员村二横路员村西街20至50号",精装修,急租 穗乐花园 精装大三房 家私家电齐全 南北通透 大阳台
3室2厅2卫,106平米,中层,整租,南,3800,"瑜翠园,天河,龙洞,天源路（龙眼洞森林公园旁）",精装修,瑜翠园 精装正规三房 温馨舒适 小区环境宜人 保养
2室1厅1卫,68平米,中层,整租,东南,3300,"加拿大花园,天河,天河公园,中山大道西枫叶路8号",精装修,加拿大花园精装修电梯2房2厅 图片 装修精装价格优惠 拎包入
2室2厅2卫,118平米,高层,整租,南,10000,"恒大珺睿(商用),天河,珠江新城东,距5号线潭村站约966米,珠江新城马场路",简装修,恒大君睿 复式大两房 可用作工作室 全新出租
7室3厅6卫,760平米,高层,整租,南,80000,"侨鑫汇悦台,天河,珠江新城东,距5号线潭村站约525米,马场路与临江大道交界处",豪华装修,侨鑫汇悦台 中国十大豪宅 一线江景 水旺财 会所选择
4室2厅2卫,210平米,低层,整租,南北,15000,"汇景新城龙熹山,天河,汇景新城社区,汇景北路168至182号双号",简装修,汇景新城龙熹山豪华大四房全新家私出租带车位
4室2厅2卫,300平米,中层,整租,南,43000,"凯旋新世界三期,天河,珠江新城东,距5号线潭村站约634米,花城大道与海风路交界处",豪华装修,珠江新城 270度环江 大单位 舒适品质的家
1室1厅1卫,45平米,中层,整租,南,2800,"中铁盛德,天河,岗顶,距3号线岗顶站约899米,天河区黄埔大道西365、367、369号",精装修,珠江新城 精装大一房 采光靓丽 地段成熟 家电齐全 方便看房
2室2厅1卫,80平米,高层,整租,南,9000,"中海花城湾,天河,珠江新城中,距5号线猎德站约160米,珠江新城花城大道86号",精装修,中海花城湾 爱情两房 前来速看！错过是遗憾！莫失良机啊！
2室2厅1卫,70平米,中层,整租,西南,4000,"东园小区,天河,岗顶,距3号线岗顶站约505米,石牌西路2-58号",精装修,东园小区 低层精装两房 仅租4000 欢迎随时看房
2室1厅2卫,63平米,低层,整租,南,7000,"珠光新城御景二期,天河,珠江新城东,距5号线潭村站约232米,珠江新城花城大道与平江路交界（地铁5号线潭村站B出口",精装修,脚下就是口 随时可以看房 珠光新城御景二期
1室1厅1卫,55平米,高层,整租,南,3900,"中怡城市花园,天河,天河北,距3号线支线林和西站约470米,林和街25号",精装修,中信旁 近地铁口 中怡城市花园 大型花园小区 精装一房一厅
2室2厅1卫,86平米,中层,整租,南北,8300,"中海花城湾,天河,珠江新城中,距5号线猎德站约160米,珠江新城花城大道86号",豪华装修,中海花城湾 豪装靓丽大两房 楼下 购物方便 出行也方便
3室2厅2卫,153平米,中层,整租,南,11000,"嘉裕公馆,天河,珠江新城中,距5号线猎德站约402米,花城大道80号",豪华装修,嘉裕公馆 豪华装修 南北通透 家私齐全 拎包入住 5号线
3室1厅1卫,107平米,高层,整租,南,7500,"丽晶华庭,天河,珠江新城西,距5号线五羊邨站约560米,金穗路22号至30号",中装修,近地铁 丽晶华庭 精装大三房 双阳台 高层采光好 仅租7500有钥匙
2室2厅1卫,82平米,高层,整租,南,3400,"美林湖畔,天河,东圃,距5号线三溪站约680米,中山大道中桃园西路",精装修,东圃年底租房大 美林湖畔花园 精装全新两房 周边配套完善
5室2厅3卫,186平米,高层,整租,西北,5500,"世纪绿洲,天河,龙洞,距6号线植物园站约69米,天源路绿洲街38号",精装修,世纪绿洲 复式电梯5房 看房方便 仅租5500
1室2厅1卫,55平米,中层,整租,南,5300,"富力盈丰大厦,天河,珠江新城西,距5号线五羊邨站约554米,天河区华强路2号",豪华装修,富力盈力 精美装修 随时入住 干净温馨 交通方便
2室1厅1卫,70平米,低层,整租,暂无,5200,"东方都会广场,天河,天河公园,天府路305号",精装修,东方都会广场 2房2厅 采光好 家私家电齐全
3室2厅1卫,120平米,中层,整租,南,6000,"侨英花园,天河,粤垦,距1号线广州东站约1052米,粤垦路1号",简装修,侨英花园 精装3房 环境幽雅 交通方便 管理安全
2室2厅1卫,85平米,中层,整租,南,7800,"广弘天琪,天河,珠江新城西,距3号线珠江新城站约370米,华利路27号",简装修,广弘天琪 温馨时尚 干净舒适 采光充足
1室1厅1卫,39平米,高层,整租,北,3400,"东方都会广场,天河,天河公园,天府路305号",精装修,天河公园西门复式一房 精装修 安静舒适 交通方便 拎包入住
2室2厅1卫,70平米,中层,整租,南北,4800,"猎德花园,天河,珠江新城东,距5号线猎德站约633米,珠江新城猎德大道20号",豪华装修,珠江新城 猎德花园 2室南向 新鲜出炉 火热出租 抓住机会啊
2室2厅1卫,79平米,高层,整租,东北,2600,"东圃远洋宿舍,天河,黄村,距4号线黄村站约767米,中山大道中东圃镇黄村圃兴路57号",精装修,远洋宿舍，黄村西路， 房租，精装大两
2室2厅1卫,80平米,中层,整租,南,4300,"银汇华庭,天河,五山,距3号线华师站约386米,天河北五山路龙怡路113号",精装修,天河北银汇华庭 精装两房厅出阳台装修保养好 小区楼龄新 近地铁
5室2厅4卫,358平米,高层,整租,南北,26000,"汇景新城上城勋堡,天河,汇景新城社区,汇景南路257号",豪华装修,汇景新城上城勋堡6米中空被公园环抱景观优美且安静
